ID,SurveyLanguage,GeoLocation,TimeToComplete,Consent,SituationNormal,Age,Gender,Student,Education,HHSize,HHRooms,RationCard,Radio,TV,Laptop,Toilet,Fridge,AC,Vehicle,LiveInPune,Ward,Source,RoundOne,RoundTwo,EconomyNormal,Medical,Earning,Unemployment,PercentUnemployed,WFHAbility,IncomeChange,IncomePercent,PandemicEnd,ImportanceTesting,SelfPositive,SelfSymptoms,SelfLikelihood,WaitSymptoms,OtherWaitSymptoms,HHPositive,NonHHPositive,CloseDeath,PuneLikelihood,TrueNumber,ImportanceVaccine,Vaccinated,SelfBooster,KnowVaccinated,PuneVaccinated,VirusAfterVaccine,AfterVaccineLikelihood,PunePercentUnvaccinated,PuneVaccine,SelfFear,FearDecay,PsychologyNormal,SituationStatic,SituationDynamic,ThirdWaveEnd,ThirdWavePeakMonth,ThirdWavePeakDate,ThirdWavePeakCases,FourthWave,TotalWaves,SelfInformation,OtherInformation,ImportanceMaskWearing,SelfMaskUsage,OtherMaskUsage,MaskNotNeeded,ImportanceSocialDistancing,PeopleMet,OtherMet,ImportanceLockdown,LockdownOpinions,LengthLockdown,LockdownNotNeeded,TimesHomeLeft,OtherTimesHomeLeft,TimesCrowdedPlace,OtherTimesCrowdedPlace,SelfVigilance,OtherVigilance,Songs,OtherSongs,PeopleKnown,OtherPeopleKnown,Runs,Weight,OtherWeight,Languages,LanguagesWorld,OtherLanguagesWorld,RoomDensity,SuperiorityWaitSymptom,SuperiorityMaskUsage,SuperiorityInformation,SuperiorityMet,SuperiorityTimesHomeLeft,SuperiorityTimesCrowdedPlace,SuperiorityVigilance,SuperioritySongs,SuperiorityPeopleKnown,SuperiorityWeight,SuperiorityLanguagesWorld
13279868470.0,2.0,,916.0,1.0,14.0,33.0,2.0,1.0,6.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,2.0,2.0,10.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,14.0,2.0,2.0,1.0,6.0,4.0,6.0,2.0,1.0,1.0,7.0,20000.0,1.0,2.0,7.0,1.0,7.0,2.0,9.0,1.0,14.0,2.0,17.0,17.0,2.0,3.0,8.0,1.0,28.0,10000.0,11.0,2.0,1.0,3.0,1.0,11.0,7.0,14.0,1.0,6.0,13.0,3.0,1.0,9.0,9.0,5.0,9.0,1.0,5.0,1.0,4.0,6.0,2.0,35.0,40.0,300.0,125.0,1.0,300.0,3000.0,1.0,1.3333333333333333,-2.0,4.0,-2.0,-7.0,-4.0,-4.0,-3.0,4.0,-5.0,124.0,2999.0
13279869298.0,1.0,,611.0,1.0,6.0,72.0,1.0,2.0,6.0,7.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,16.0,2.0,2.0,19.0,2.0,1.0,2.0,5.0,2.0,3.0,5.0,18.0,2.0,2.0,2.0,2.0,9.0,5.0,2.0,1.0,1.0,3.0,10000.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,4.0,,,,,,,,,,
13279859006.0,1.0,,1183.0,1.0,6.0,26.0,2.0,2.0,6.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,16.0,2.0,2.0,8.0,2.0,1.0,2.0,6.0,2.0,2.0,10.0,7.0,2.0,2.0,1.0,7.0,4.0,4.0,1.0,1.0,2.0,10.0,0.0,1.0,2.0,8.0,1.0,10.0,2.0,5.0,3.0,15.0,3.0,15.0,19.0,3.0,1.0,5.0,1.0,28.0,2000.0,13.0,3.0,1.0,2.0,1.0,11.0,7.0,18.0,1.0,7.0,8.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,5.0,4.0,5.0,10.0,200.0,800.0,3.0,960.0,1000.0,4.0,0.8333333333333334,0.0,4.0,-1.0,-1.0,-2.0,-2.0,0.0,1.0,-5.0,797.0,996.0
13279857736.0,1.0,,1059.0,1.0,7.0,41.0,1.0,1.0,6.0,6.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,2.0,2.0,19.0,2.0,1.0,2.0,6.0,2.0,4.0,8.0,7.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,6.0,40000.0,1.0,2.0,8.0,1.0,10.0,1.0,6.0,2.0,7.0,2.0,3.0,14.0,1.0,4.0,11.0,3.0,24.0,25000.0,13.0,8.0,1.0,3.0,1.0,11.0,7.0,19.0,1.0,52.0,52.0,2.0,1.0,16.0,3.0,7.0,17.0,4.0,9.0,1.0,3.0,6.0,2.0,500.0,50.0,400.0,1200.0,2.0,40.0,10000.0,2.0,0.6666666666666666,-2.0,4.0,-2.0,0.0,-10.0,-5.0,-2.0,4.0,450.0,1198.0,9998.0
13279849143.0,2.0,"18.5042667,73.8586301",1154.0,1.0,9.0,25.0,1.0,1.0,5.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,1.0,1.0,13.0,2.0,2.0,2.0,5.0,1.0,3.0,5.0,9.0,1.0,2.0,1.0,7.0,4.0,4.0,2.0,1.0,2.0,4.0,15000.0,1.0,2.0,5.0,1.0,7.0,1.0,5.0,1.0,13.0,3.0,3.0,9.0,2.0,1.0,7.0,2.0,22.0,2000.0,3.0,1.0,2.0,3.0,1.0,10.0,7.0,9.0,2.0,6.0,51.0,2.0,3.0,15.0,9.0,8.0,8.0,8.0,22.0,2.0,3.0,,,,,,,,,,,0.5,0.0,3.0,-1.0,-45.0,0.0,-14.0,-1.0,,,,
13279849239.0,2.0,,1045.0,1.0,1.0,41.0,1.0,2.0,6.0,5.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,5.0,19.0,2.0,2.0,1.0,12.0,8.0,8.0,2.0,1.0,1.0,9.0,75000.0,2.0,2.0,1.0,1.0,6.0,1.0,11.0,6.0,20.0,4.0,15.0,1.0,2.0,3.0,10.0,3.0,15.0,20000.0,14.0,5.0,2.0,3.0,1.0,11.0,6.0,20.0,1.0,6.0,51.0,2.0,1.0,19.0,19.0,3.0,15.0,1.0,11.0,2.0,4.0,6.0,3.0,1.0,1.0,2000.0,800.0,4.0,300.0,8000.0,1.0,0.8,0.0,5.0,-1.0,-45.0,-12.0,-10.0,-2.0,3.0,0.0,796.0,7999.0
13279851282.0,1.0,,843.0,1.0,20.0,44.0,1.0,2.0,6.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,2.0,2.0,20.0,2.0,1.0,2.0,8.0,2.0,1.0,9.0,20.0,2.0,4.0,1.0,2.0,17.0,2.0,2.0,1.0,1.0,10.0,1000.0,1.0,2.0,18.0,1.0,8.0,2.0,10.0,1.0,19.0,4.0,3.0,20.0,4.0,4.0,1.0,1.0,30.0,2000.0,1.0,8.0,3.0,4.0,1.0,9.0,10.0,20.0,2.0,52.0,31.0,4.0,1.0,1.0,1.0,22.0,22.0,22.0,22.0,1.0,1.0,3.0,1.0,100.0,100.0,200.0,100.0,3.0,500.0,10000.0,3.0,0.6,15.0,-1.0,-1.0,21.0,0.0,0.0,0.0,2.0,0.0,97.0,9997.0
13279861436.0,2.0,,139.0,1.0,3.0,55.0,2.0,2.0,6.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
13279860184.0,2.0,,156.0,1.0,8.0,57.0,2.0,2.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3333333333333333,,,,,,,,,,,
13279851704.0,1.0,,713.0,1.0,11.0,22.0,1.0,1.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,16.0,1.0,1.0,15.0,2.0,2.0,2.0,5.0,1.0,3.0,8.0,11.0,2.0,1.0,2.0,10.0,3.0,6.0,2.0,1.0,2.0,7.0,20000.0,1.0,2.0,11.0,1.0,9.0,1.0,5.0,4.0,7.0,3.0,17.0,11.0,2.0,3.0,6.0,2.0,10.0,30000.0,7.0,3.0,1.0,2.0,1.0,10.0,6.0,17.0,1.0,52.0,52.0,3.0,2.0,13.0,5.0,22.0,19.0,22.0,22.0,1.0,2.0,6.0,2.0,300.0,500.0,200.0,500.0,4.0,500.0,6000.0,4.0,1.0,-3.0,4.0,-1.0,0.0,3.0,0.0,-1.0,4.0,-200.0,496.0,5996.0
13279859196.0,1.0,,208.0,1.0,14.0,46.0,2.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,16.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13279841871.0,1.0,,1373.0,1.0,7.0,48.0,2.0,2.0,6.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,11.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,7.0,2.0,3.0,1.0,10.0,3.0,3.0,1.0,1.0,1.0,8.0,10000.0,1.0,2.0,6.0,1.0,7.0,1.0,6.0,3.0,6.0,3.0,4.0,12.0,2.0,2.0,6.0,1.0,31.0,10000.0,1.0,1.0,2.0,2.0,1.0,11.0,9.0,13.0,1.0,16.0,8.0,4.0,1.0,1.0,10.0,7.0,8.0,5.0,6.0,1.0,2.0,5.0,2.0,30.0,20.0,200.0,150.0,4.0,400.0,1500.0,4.0,1.2,0.0,2.0,0.0,8.0,-1.0,-1.0,-1.0,3.0,10.0,146.0,1496.0
13279847649.0,1.0,"18.5094733,73.8068134",909.0,1.0,5.0,51.0,1.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,14.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,20.0,2.0,3.0,2.0,7.0,4.0,4.0,1.0,1.0,2.0,5.0,25000.0,1.0,2.0,9.0,1.0,5.0,1.0,5.0,2.0,8.0,2.0,8.0,8.0,3.0,2.0,5.0,1.0,30.0,15000.0,1.0,1.0,1.0,2.0,1.0,11.0,9.0,20.0,2.0,6.0,52.0,3.0,3.0,1.0,1.0,7.0,8.0,1.0,8.0,1.0,2.0,5.0,3.0,100.0,109.0,200.0,400.0,2.0,1400.0,9999.0,2.0,1.3333333333333333,0.0,2.0,-1.0,-46.0,-1.0,-7.0,-1.0,2.0,-9.0,398.0,9997.0
13279844294.0,1.0,,1130.0,1.0,11.0,42.0,1.0,2.0,6.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,1.0,2.0,11.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,15.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,9.0,25000.0,1.0,2.0,6.0,1.0,9.0,2.0,10.0,2.0,7.0,2.0,16.0,17.0,2.0,2.0,5.0,1.0,31.0,7500.0,7.0,2.0,2.0,2.0,1.0,11.0,9.0,17.0,1.0,21.0,31.0,2.0,2.0,15.0,2.0,15.0,21.0,5.0,6.0,1.0,2.0,7.0,3.0,100.0,100.0,170.0,380.0,2.0,1000.0,10000.0,4.0,1.0,-1.0,2.0,0.0,-10.0,-6.0,-1.0,-1.0,4.0,0.0,378.0,9996.0
13279844599.0,1.0,,816.0,1.0,1.0,42.0,2.0,2.0,5.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,16.0,2.0,2.0,14.0,2.0,1.0,2.0,4.0,2.0,3.0,5.0,1.0,2.0,3.0,1.0,7.0,6.0,1.0,1.0,1.0,2.0,6.0,5000.0,3.0,3.0,1.0,1.0,8.0,1.0,11.0,2.0,20.0,3.0,3.0,1.0,3.0,2.0,8.0,1.0,30.0,2000.0,1.0,1.0,2.0,2.0,2.0,11.0,7.0,6.0,2.0,4.0,11.0,3.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,3.0,6.0,4.0,6.0,5.0,400.0,200.0,4.0,50.0,2000.0,4.0,1.3333333333333333,5.0,4.0,0.0,-7.0,-3.0,-2.0,-2.0,2.0,1.0,196.0,1996.0
13279841253.0,2.0,,891.0,1.0,4.0,69.0,1.0,2.0,6.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,4.0,1.0,2.0,5.0,2.0,1.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,1.0,6.0,6.0,17.0,1.0,1.0,1.0,6.0,5000.0,1.0,2.0,4.0,1.0,6.0,1.0,6.0,6.0,8.0,4.0,4.0,5.0,2.0,2.0,1.0,2.0,5.0,2000.0,1.0,1.0,3.0,4.0,2.0,11.0,5.0,5.0,2.0,16.0,52.0,4.0,1.0,1.0,2.0,8.0,22.0,3.0,22.0,2.0,4.0,22.0,3.0,1000.0,2000.0,175.0,200.0,2.0,105.0,5000.0,3.0,2.5,-11.0,6.0,-1.0,-36.0,-14.0,-19.0,-2.0,19.0,-1000.0,198.0,4997.0
13279850552.0,1.0,,73.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13279842875.0,2.0,"18.5094389,73.8067272",597.0,1.0,14.0,49.0,2.0,2.0,6.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,16.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,14.0,1.0,2.0,1.0,9.0,3.0,3.0,2.0,1.0,2.0,8.0,15000.0,1.0,2.0,11.0,1.0,9.0,1.0,8.0,3.0,13.0,3.0,4.0,1.0,2.0,2.0,7.0,2.0,5.0,15000.0,14.0,3.0,2.0,2.0,1.0,11.0,8.0,20.0,3.0,17.0,30.0,3.0,1.0,15.0,16.0,6.0,6.0,4.0,6.0,2.0,2.0,6.0,3.0,50.0,80.0,400.0,200.0,4.0,100.0,8000.0,1.0,1.0,0.0,3.0,0.0,-13.0,0.0,-2.0,0.0,3.0,-30.0,196.0,7999.0
13279843538.0,1.0,,86.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13279802484.0,1.0,,2323.0,1.0,13.0,41.0,2.0,2.0,5.0,3.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,16.0,2.0,2.0,13.0,2.0,1.0,2.0,8.0,2.0,2.0,8.0,13.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,8.0,10000.0,1.0,2.0,7.0,1.0,9.0,1.0,5.0,3.0,6.0,2.0,16.0,7.0,2.0,2.0,8.0,2.0,15.0,5000.0,1.0,1.0,1.0,2.0,1.0,11.0,7.0,13.0,1.0,6.0,52.0,3.0,2.0,8.0,7.0,2.0,16.0,2.0,16.0,1.0,2.0,4.0,2.0,10.0,20.0,250.0,200.0,4.0,10.0,40.0,2.0,1.6666666666666667,-2.0,4.0,-1.0,-46.0,-14.0,-14.0,-1.0,2.0,-10.0,196.0,38.0
13279832605.0,1.0,,36.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13279819143.0,1.0,"15.547701291167042,73.75660167921761",647.0,1.0,13.0,27.0,1.0,2.0,6.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,2.0,2.0,14.0,2.0,1.0,2.0,4.0,3.0,4.0,5.0,13.0,1.0,3.0,3.0,1.0,4.0,6.0,1.0,1.0,1.0,8.0,80000.0,1.0,1.0,7.0,1.0,8.0,2.0,1.0,3.0,5.0,3.0,17.0,13.0,2.0,2.0,7.0,4.0,5.0,5000.0,1.0,1.0,1.0,1.0,1.0,11.0,8.0,13.0,2.0,52.0,41.0,3.0,3.0,1.0,13.0,22.0,22.0,22.0,22.0,1.0,2.0,5.0,3.0,100.0,50.0,190.0,80.0,4.0,120.0,1000.0,5.0,3.0,-2.0,3.0,0.0,11.0,0.0,0.0,-1.0,2.0,50.0,76.0,995.0
13279802813.0,1.0,,950.0,1.0,3.0,63.0,2.0,2.0,6.0,2.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,16.0,2.0,2.0,7.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,7.0,4.0,5.0,2.0,1.0,1.0,8.0,18000.0,3.0,2.0,7.0,1.0,10.0,1.0,8.0,2.0,7.0,3.0,15.0,10.0,3.0,1.0,7.0,1.0,31.0,5000.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,11.0,2.0,6.0,11.0,4.0,1.0,1.0,11.0,2.0,6.0,2.0,4.0,1.0,3.0,5.0,3.0,5.0,5.0,300.0,200.0,3.0,21.0,7000.0,4.0,2.0,-1.0,0.0,-1.0,-5.0,-4.0,-2.0,-2.0,2.0,0.0,197.0,6996.0
13279799954.0,1.0,,1097.0,1.0,20.0,44.0,2.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,2.0,2.0,19.0,2.0,2.0,2.0,5.0,1.0,5.0,6.0,20.0,1.0,1.0,3.0,6.0,3.0,5.0,1.0,1.0,1.0,8.0,40000.0,1.0,2.0,14.0,1.0,7.0,1.0,10.0,5.0,20.0,2.0,15.0,20.0,1.0,4.0,8.0,2.0,15.0,30000.0,9.0,5.0,1.0,1.0,1.0,11.0,6.0,20.0,3.0,6.0,25.0,1.0,1.0,9.0,20.0,5.0,11.0,3.0,19.0,1.0,4.0,4.0,4.0,150.0,200.0,400.0,250.0,4.0,30.0,8000.0,2.0,1.0,-2.0,5.0,0.0,-19.0,-6.0,-16.0,-3.0,0.0,-50.0,246.0,7998.0
13279813594.0,1.0,"18.5575998,73.941299",157.0,1.0,4.0,46.0,1.0,2.0,5.0,6.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,
13279798703.0,1.0,"18.4869998,74.023145",660.0,1.0,6.0,50.0,2.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,2.0,2.0,6.0,2.0,2.0,2.0,6.0,1.0,3.0,6.0,5.0,2.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,6.0,15000.0,1.0,2.0,6.0,1.0,9.0,1.0,7.0,2.0,7.0,2.0,1.0,18.0,2.0,1.0,8.0,1.0,30.0,2000.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,18.0,1.0,11.0,26.0,4.0,1.0,5.0,6.0,4.0,22.0,2.0,22.0,1.0,3.0,,,,,,,,,,,2.5,1.0,10.0,0.0,-15.0,-18.0,-20.0,-2.0,,,,
13279787256.0,1.0,"18.5953894,73.7903353",1284.0,1.0,7.0,50.0,1.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,2.0,2.0,7.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,7.0,1.0,1.0,1.0,7.0,3.0,4.0,2.0,1.0,1.0,6.0,30000.0,1.0,2.0,8.0,1.0,10.0,1.0,5.0,1.0,7.0,3.0,4.0,11.0,1.0,2.0,7.0,2.0,15.0,10000.0,1.0,1.0,1.0,3.0,1.0,6.0,6.0,16.0,1.0,11.0,52.0,1.0,1.0,19.0,7.0,16.0,16.0,11.0,11.0,2.0,2.0,5.0,1.0,500.0,500.0,400.0,150.0,1.0,50.0,1000.0,1.0,0.75,-1.0,0.0,-2.0,-41.0,0.0,0.0,0.0,4.0,0.0,149.0,999.0
13279789686.0,1.0,,495.0,1.0,8.0,62.0,2.0,2.0,6.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,
13279790747.0,2.0,,207.0,1.0,1.0,43.0,1.0,2.0,6.0,4.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,
13279770047.0,1.0,"18.4907009,73.8145203",155.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13279577219.0,2.0,,651.0,1.0,20.0,55.0,2.0,2.0,6.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,10.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,20.0,1.0,2.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,7.0,10000.0,1.0,2.0,2.0,1.0,7.0,1.0,4.0,3.0,6.0,2.0,16.0,10.0,3.0,2.0,8.0,2.0,10.0,3000.0,9.0,3.0,1.0,1.0,1.0,11.0,7.0,14.0,1.0,11.0,16.0,3.0,3.0,1.0,1.0,7.0,7.0,4.0,5.0,1.0,3.0,4.0,4.0,50.0,50.0,200.0,100.0,3.0,1000.0,10000.0,4.0,2.0,0.0,4.0,0.0,-5.0,0.0,-1.0,-2.0,0.0,0.0,97.0,9996.0
13279359192.0,1.0,,1494.0,1.0,13.0,20.0,1.0,1.0,5.0,3.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,17.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,13.0,2.0,3.0,1.0,2.0,3.0,6.0,2.0,2.0,2.0,3.0,15000.0,3.0,2.0,14.0,1.0,8.0,1.0,11.0,3.0,13.0,3.0,1.0,1.0,2.0,2.0,7.0,2.0,10.0,15000.0,13.0,3.0,2.0,2.0,3.0,6.0,6.0,13.0,2.0,41.0,51.0,3.0,1.0,20.0,9.0,15.0,11.0,9.0,11.0,2.0,2.0,7.0,4.0,200.0,300.0,170.0,400.0,4.0,50.0,800.0,4.0,1.0,-3.0,0.0,0.0,-10.0,4.0,-2.0,0.0,3.0,-100.0,396.0,796.0
13279280548.0,1.0,,1010.0,1.0,13.0,33.0,2.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,2.0,2.0,14.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,13.0,2.0,2.0,1.0,7.0,4.0,5.0,1.0,1.0,1.0,6.0,10000.0,1.0,2.0,1.0,1.0,9.0,1.0,6.0,3.0,13.0,2.0,25.0,13.0,3.0,2.0,7.0,1.0,31.0,10000.0,7.0,3.0,1.0,1.0,1.0,9.0,3.0,14.0,1.0,11.0,11.0,3.0,3.0,1.0,14.0,16.0,11.0,8.0,6.0,1.0,1.0,7.0,2.0,100.0,100.0,200.0,300.0,2.0,100.0,1000.0,3.0,1.3333333333333333,-1.0,6.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,298.0,997.0
13279267747.0,1.0,"18.6353028,73.8490976",1596.0,1.0,6.0,52.0,1.0,2.0,6.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,5.0,2.0,3.0,5.0,7.0,1.0,3.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,7.0,25000.0,1.0,2.0,5.0,1.0,10.0,1.0,6.0,2.0,7.0,2.0,15.0,7.0,2.0,2.0,11.0,2.0,28.0,5000.0,12.0,3.0,1.0,1.0,1.0,9.0,7.0,8.0,1.0,52.0,52.0,3.0,2.0,1.0,7.0,22.0,22.0,22.0,22.0,2.0,3.0,6.0,4.0,2000.0,1000.0,2000.0,500.0,4.0,400.0,10000.0,4.0,1.25,-1.0,2.0,0.0,0.0,0.0,0.0,-1.0,2.0,1000.0,496.0,9996.0
13279255139.0,1.0,,918.0,1.0,9.0,25.0,1.0,2.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,16.0,1.0,2.0,18.0,2.0,1.0,2.0,4.0,3.0,3.0,6.0,18.0,1.0,1.0,3.0,10.0,2.0,5.0,1.0,1.0,2.0,7.0,25000.0,1.0,2.0,10.0,1.0,10.0,1.0,11.0,1.0,6.0,3.0,8.0,15.0,2.0,2.0,8.0,2.0,10.0,20000.0,13.0,3.0,2.0,2.0,1.0,11.0,8.0,15.0,2.0,26.0,16.0,3.0,3.0,1.0,2.0,13.0,9.0,3.0,3.0,2.0,2.0,6.0,3.0,35.0,20.0,175.0,500.0,5.0,1500.0,8000.0,1.0,1.6666666666666667,-3.0,3.0,0.0,10.0,4.0,0.0,0.0,3.0,15.0,495.0,7999.0
13279251765.0,2.0,,980.0,1.0,5.0,56.0,1.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,8.0,1.0,1.0,2.0,3.0,3.0,5.0,9.0,5.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,8.0,25000.0,1.0,2.0,1.0,1.0,10.0,1.0,6.0,2.0,5.0,2.0,9.0,1.0,3.0,2.0,7.0,2.0,15.0,10000.0,1.0,1.0,2.0,2.0,1.0,11.0,6.0,10.0,1.0,52.0,21.0,3.0,1.0,1.0,4.0,8.0,8.0,3.0,6.0,2.0,3.0,5.0,3.0,50.0,40.0,170.0,200.0,3.0,400.0,10000.0,2.0,1.3333333333333333,-1.0,5.0,0.0,31.0,0.0,-3.0,-1.0,2.0,10.0,197.0,9998.0
13279255790.0,1.0,"18.4691921,73.8688299",298.0,1.0,20.0,21.0,2.0,1.0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,14.0,2.0,2.0,19.0,2.0,2.0,2.0,6.0,1.0,3.0,6.0,20.0,2.0,3.0,1.0,10.0,5.0,7.0,2.0,1.0,1.0,8.0,10000.0,2.0,2.0,8.0,1.0,5.0,2.0,6.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,-2.0,,,,,,,,,,
